C_MB,C_MB_integer,Delta0,Delta_min,L,Q_adiabatic,U,adiabatic_convergence_error,adiabatic_refinements,chern_checkpoint,chern_checkpoint_reused,chern_grid,delta0,index,maximum_abs_berry_flux,maximum_solver_residual,minimum_link_overlap,minimum_resta_modulus,polarization_points_used,refined,t
2.0000000000000004,2,3.0,0.4159926002608785,8,2.0,-24.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0083_U_neg24d000000_t_p0d700000_N20.npz,False,20,0.9,83,0.31029867456055593,7.361534609742709e-09,0.30804601842834456,0.2529850779073612,20,True,0.7
2.0,2,3.0,0.6112734709463865,8,2.0,-16.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0084_U_neg16d000000_t_p0d700000_N20.npz,True,20,0.9,84,0.30609680506419173,7.320391565377097e-10,0.33600490823400986,0.26091334189224535,20,True,0.7
2.0,2,3.0,0.7933701913509807,8,2.0000000000000004,-12.0,6.661338147750939e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0085_U_neg12d000000_t_p0d700000_N20.npz,False,20,0.9,85,0.3009569276357091,2.245568297933939e-09,0.3629077510417264,0.2708337269016472,20,True,0.7
2.0000000000000004,2,3.0,1.112454140271936,8,2.0,-8.0,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0086_U_neg8d000000_t_p0d700000_N20.npz,True,20,0.9,86,0.2893128704242897,4.2468207147810387e-10,0.41185273266846845,0.293597958083418,20,True,0.7
2.0,2,3.0,1.3724594881807697,8,2.0,-6.0,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0087_U_neg6d000000_t_p0d700000_N20.npz,True,20,0.9,87,0.2774954067544481,3.5054256403255025e-10,0.45337767604801577,0.3165901939852359,20,True,0.7
2.0,2,3.0,1.75035473853967,8,2.000000000000001,-4.0,1.1102230246251565e-15,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0088_U_neg4d000000_t_p0d700000_N20.npz,True,20,0.9,88,0.2568354466844878,2.755445066968589e-10,0.5163578239364747,0.3557867364712558,20,True,0.7
2.0,2,3.0,2.292989251870427,8,2.0000000000000004,-2.0,6.661338147750939e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0089_U_neg2d000000_t_p0d700000_N10.npz,True,10,0.9,89,0.5547447985465894,2.360628160556151e-10,0.37124090910270774,0.4217224902193141,20,False,0.7
2.0,2,3.0,2.799999999999983,8,2.0,0.0,8.881784197001252e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0090_U_p0d000000_t_p0d700000_N10.npz,True,10,0.9,90,0.49474666682948926,1.539722584828842e-10,0.43857015744223016,0.5212508663244151,20,False,0.7
2.0,2,3.0,2.292989251870453,8,2.0,2.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0091_U_p2d000000_t_p0d700000_N10.npz,True,10,0.9,91,0.3778357047756961,1.0219512046345908e-10,0.584246699378666,0.6403521780001695,20,False,0.7
2.0,2,3.0,1.7503547385397447,8,2.0,4.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0092_U_p4d000000_t_p0d700000_N10.npz,True,10,0.9,92,0.2628646537693909,5.376661892881293e-11,0.6726965520746084,0.702880797572375,20,False,0.7
2.0000000000000004,2,3.0,1.6948730524218139,8,2.0,4.25,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0093_U_p4d250000_t_p0d700000_N10.npz,True,10,0.9,93,0.26276029999560985,5.52875809423317e-11,0.6292607499152371,0.7046688196297637,20,False,0.7
2.0,2,3.0,1.641962070188466,8,2.0,4.5,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0094_U_p4d500000_t_p0d700000_N10.npz,True,10,0.9,94,0.25929614620903885,5.418946176765559e-11,0.5793555998676652,0.7022453641471982,20,False,0.7
2.0,2,3.0,1.5915170022902014,8,2.0000000000000004,4.75,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0095_U_p4d750000_t_p0d700000_N10.npz,True,10,0.9,95,0.25221537041801484,5.7117334249043705e-11,0.522531510576553,0.6747065894014121,20,False,0.7
2.0,2,3.0,1.5434290342592423,8,2.0,5.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0096_U_p5d000000_t_p0d700000_N10.npz,True,10,0.9,96,0.2414027048186096,3.9435800156047856e-11,0.4587832451833651,0.6357260427406987,20,False,0.7
1.9999999999999998,2,3.0,1.4975879565186103,8,2.0000000000000004,5.25,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0097_U_p5d250000_t_p0d700000_N10.npz,True,10,0.9,97,0.28545637685752806,4.350978528055306e-11,0.3888585555515472,0.5913572846411328,20,False,0.7
2.0,2,3.0,1.0515439335441759,8,2.0000000000000004,5.5,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0098_U_p5d500000_t_p0d700000_N20.npz,True,20,0.9,98,0.10000504891769994,4.26358854418389e-11,0.7818683701772888,0.5405041675606458,20,True,0.7
2.0,2,3.0,0.8507452685644186,8,2.0,5.75,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0099_U_p5d750000_t_p0d700000_N20.npz,True,20,0.9,99,0.11729462566838929,4.540160215413578e-11,0.7520160410900679,0.4814903920169668,20,True,0.7
2.0,2,3.0,0.8110424355723325,8,2.0,5.8,0.0,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0100_U_p5d800000_t_p0d700000_N20.npz,True,20,0.9,100,0.1212914071813358,3.861873386540753e-11,0.7460005854188223,0.4684971645209095,40,True,0.7
2.0,2,3.0,0.6541281413543611,8,2.0000000000000004,6.0,8.881784197001252e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0101_U_p6d000000_t_p0d700000_N20.npz,True,20,0.9,101,0.13992403676745752,3.701060014969539e-11,0.7223960208655824,0.41165002758171504,40,True,0.7
2.0000000000000004,2,3.0,0.5010934016003841,8,1.9999999999999998,6.2,2.220446049250313e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0102_U_p6d200000_t_p0d700000_N20.npz,True,20,0.9,102,0.16527649836115244,3.776136051926175e-11,0.7005337871797985,0.345218484630684,40,True,0.7
2.0,2,3.0,0.4636178904583783,8,2.0,6.25,0.0,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0103_U_p6d250000_t_p0d700000_N20.npz,True,20,0.9,103,0.1733392093611938,3.7369817333411224e-11,0.6955033807581175,0.32677201155160157,40,True,0.7
2.0000000000000004,2,3.0,0.2826515346321661,8,2.0000000000000004,6.5,8.881784197001252e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0104_U_p6d500000_t_p0d700000_N20.npz,True,20,0.9,104,0.23507106937805505,3.3375631395090267e-11,0.6739516744960803,0.2206998188549887,40,True,0.7
2.0,2,3.0,0.11676615465232043,8,2.0000000000000004,6.75,4.440892098500626e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0105_U_p6d750000_t_p0d700000_N20.npz,True,20,0.9,105,0.4056037675637172,3.3919632830601714e-11,0.6595420093307416,0.08631712484704385,40,True,0.7
-1.7669748230352872e-16,0,3.0,0.026413688615997355,8,0.0,7.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0106_U_p7d000000_t_p0d700000_N20.npz,True,20,0.9,106,0.5832253221443163,1.70627962549549e-11,0.6853987978495594,0.6358663235329904,20,True,0.7
3.533949646070574e-17,0,3.0,0.13910620396736295,8,0.0,7.25,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0107_U_p7d250000_t_p0d700000_N20.npz,True,20,0.9,107,0.20875923703961324,2.2983173817127936e-11,0.6998284304994573,0.6808500142649463,20,True,0.7
-1.4135798584282297e-16,0,3.0,0.21761041224072653,8,0.0,7.5,5.551115123125783e-17,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0108_U_p7d500000_t_p0d700000_N20.npz,True,20,0.9,108,0.11262076545586298,2.219257205389814e-11,0.7095025806417646,0.7208271922515915,20,True,0.7
1.4135798584282297e-16,0,3.0,0.22024323196879525,8,0.0,7.75,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0109_U_p7d750000_t_p0d700000_N20.npz,True,20,0.9,109,0.07360270602244263,2.3244612550329803e-11,0.7170043366991781,0.7557514718290523,20,True,0.7
-1.6786260818835226e-16,0,3.0,0.21093018006238662,8,0.0,8.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0110_U_p8d000000_t_p0d700000_N20.npz,True,20,0.9,110,0.05315437544221306,1.723568593445882e-11,0.7228587840853122,0.7858971419415085,20,True,0.7
-1.236882376124701e-16,0,3.0,0.20135887370843575,8,0.0,8.25,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0111_U_p8d250000_t_p0d700000_N20.npz,True,20,0.9,111,0.04084064859352386,2.2013807685560982e-11,0.7274771690241209,0.8117249745374595,20,True,0.7
0.0,0,3.0,0.19192867973292715,8,0.0,8.5,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0112_U_p8d500000_t_p0d700000_N20.npz,True,20,0.9,112,0.03274226971010351,2.5382523162688697e-11,0.7311690705056288,0.8337718569598048,20,True,0.7
1.3914926731402886e-16,0,3.0,0.18287909152428727,8,0.0,8.75,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0113_U_p8d750000_t_p0d700000_N20.npz,True,20,0.9,113,0.027072701803625778,2.58000962747566e-11,0.7341625256578913,0.8525761524607559,20,True,0.7
3.014900791803959e-16,0,3.0,0.17433693126613425,8,0.0,9.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0114_U_p9d000000_t_p0d700000_N20.npz,True,20,0.9,114,0.02291005327682272,2.306039681605739e-11,0.7366239844736052,0.8675764355161811,20,True,0.7
6.6261555863823264e-18,0,3.0,0.16635528345378292,8,0.0,9.25,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0115_U_p9d250000_t_p0d700000_N20.npz,True,20,0.9,115,0.0197362208256035,2.1435919127108517e-11,0.7386749267641527,0.8782808972414314,20,True,0.7
-1.1485336349729365e-16,0,3.0,0.15894187383176672,8,0.0,9.5,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0116_U_p9d500000_t_p0d700000_N20.npz,True,20,0.9,116,0.0172411553972425,2.6868147624299468e-11,0.7404045558163618,0.887878801118651,20,True,0.7
8.448348372637466e-17,0,3.0,0.15207827410380315,8,0.0,9.75,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0117_U_p9d750000_t_p0d700000_N20.npz,True,20,0.9,117,0.015229959321998058,1.660912818587058e-11,0.7418790487521892,0.8946665108281143,20,True,0.7
-1.3528400988863916e-16,0,3.0,0.14573225224507103,8,0.0,10.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0118_U_p10d000000_t_p0d700000_N20.npz,True,20,0.9,118,0.01357503961932627,2.6156335643909756e-11,0.7431481289144295,0.9007099674777945,20,True,0.7
-2.7608981609926363e-18,0,3.0,0.10908371430554809,8,0.0,12.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0119_U_p12d000000_t_p0d700000_N20.npz,True,20,0.9,119,0.0065529689227459735,1.4324456002096937e-11,0.7490998500746238,0.9320759080523563,20,True,0.7
3.119814921921679e-17,0,3.0,0.0733579284607272,8,0.0,16.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0120_U_p16d000000_t_p0d700000_N20.npz,True,20,0.9,120,0.0024083204603702535,1.2482243085367843e-11,0.7530893543550861,0.9585018233620431,20,True,0.7
-2.7795342235793363e-16,0,3.0,0.0453066072492645,8,0.0,24.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0121_U_p24d000000_t_p0d700000_N20.npz,True,20,0.9,121,0.0007609063186424625,1.1853165613775517e-11,0.7550607192050716,0.9802697095847174,20,True,0.7
1.5864811057603934e-16,0,3.0,0.0330991622172766,8,0.0,32.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0122_U_p32d000000_t_p0d700000_N20.npz,False,20,0.9,122,0.0003285289149031399,1.1664288976865205e-11,0.7556062851775874,0.9886217023716579,20,True,0.7
2.0000000000000004,2,3.0,0.35663794558973905,8,2.0,-32.0,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0123_U_neg32d000000_t_p0d800000_N20.npz,False,20,0.9,123,0.3114762463394234,1.2551424673066026e-08,0.29812002284353684,0.2536695159939396,20,True,0.8
2.0000000000000004,2,3.0,0.4715409137551916,8,1.9999999999999993,-24.0,1.1102230246251565e-15,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0124_U_neg24d000000_t_p0d800000_N20.npz,False,20,0.9,124,0.30955029880161994,7.829920663231495e-09,0.3142700644058236,0.2570386312521751,20,True,0.8
2.0000000000000004,2,3.0,0.6912905638603348,8,1.9999999999999996,-16.0,8.881784197001252e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0125_U_neg16d000000_t_p0d800000_N20.npz,True,20,0.9,125,0.3045597032681301,1.6221611660444431e-09,0.3461102532453909,0.2659775180217638,20,True,0.8
2.0,2,3.0,0.8947340937209063,8,2.0,-12.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0126_U_neg12d000000_t_p0d800000_N20.npz,True,20,0.9,126,0.29850345993748195,7.425871775882796e-10,0.3766083209646842,0.2770397598704984,20,True,0.8
2.0,2,3.0,1.247264034558043,8,2.0,-8.0,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0127_U_neg8d000000_t_p0d800000_N20.npz,True,20,0.9,127,0.2849977262866541,3.811374943849364e-10,0.4314910191868272,0.3019549659869353,20,True,0.8
2.0,2,3.0,1.530843357702409,8,2.0000000000000004,-6.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0128_U_neg6d000000_t_p0d800000_N20.npz,True,20,0.9,128,0.2716002931668008,3.2507779360403566e-10,0.4772195953768975,0.32653440776452336,20,True,0.8
2.0000000000000004,2,3.0,1.9387829460602752,8,1.9999999999999996,-4.0,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0129_U_neg4d000000_t_p0d800000_N10.npz,True,10,0.9,129,0.577361409787572,2.0985697713498633e-10,0.3549664687509372,0.367301128046187,20,False,0.8
2.0,2,3.0,2.5291935417100273,8,1.9999999999999998,-2.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0130_U_neg2d000000_t_p0d800000_N10.npz,True,10,0.9,130,0.5450897793322526,1.8405603869450083e-10,0.3919724673508133,0.4333131162668046,20,False,0.8
2.0,2,3.0,3.199999999999971,8,2.0,0.0,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0131_U_p0d000000_t_p0d800000_N10.npz,True,10,0.9,131,0.481709670999104,1.5951682309319313e-10,0.46657952106795725,0.5286471010770759,20,False,0.8
1.9999999999999998,2,3.0,2.5291935417101072,8,1.9999999999999996,2.0,8.881784197001252e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0132_U_p2d000000_t_p0d800000_N10.npz,True,10,0.9,132,0.3664675493259409,8.59260320062619e-11,0.6098293978707776,0.6395160332216983,20,False,0.8
2.0000000000000004,2,3.0,1.9387829460602406,8,2.0000000000000004,4.0,8.881784197001252e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0133_U_p4d000000_t_p0d800000_N10.npz,True,10,0.9,133,0.25631801874818433,7.220047976669883e-11,0.6955436421552452,0.6971018316322103,20,False,0.8
1.9999999999999998,2,3.0,1.8790620854014417,8,1.9999999999999998,4.25,2.220446049250313e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0134_U_p4d250000_t_p0d800000_N10.npz,True,10,0.9,134,0.25609306261384757,5.706806788044138e-11,0.6563550389303162,0.6927474699648272,20,False,0.8
1.9999999999999998,2,3.0,1.8220814426770282,8,2.0000000000000004,4.5,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0135_U_p4d500000_t_p0d800000_N10.npz,True,10,0.9,135,0.25299549000473476,3.96989190263138e-11,0.6111409625160699,0.679857272075985,20,False,0.8
2.0000000000000004,2,3.0,1.7677148483464658,8,2.0,4.75,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0136_U_p4d750000_t_p0d800000_N10.npz,True,10,0.9,136,0.2467968145849038,4.688305211101028e-11,0.5592720670376526,0.6469781436341547,20,False,0.8
2.0000000000000004,2,3.0,1.7158378076541965,8,2.0,5.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0137_U_p5d000000_t_p0d800000_N10.npz,True,10,0.9,137,0.2430303240507528,5.310168075713518e-11,0.5004009833459422,0.610314965136136,20,False,0.8
1.9999999999999998,2,3.0,1.6663285074172647,8,2.0,5.25,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0138_U_p5d250000_t_p0d800000_N10.npz,True,10,0.9,138,0.287222409110102,4.4691154922440894e-11,0.43472883597028456,0.5692873541422259,20,False,0.8
1.9999999999999998,2,3.0,1.5654169844274781,8,2.0,5.5,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0139_U_p5d500000_t_p0d800000_N10.npz,True,10,0.9,139,0.34400609661936044,4.75100660723784e-11,0.3633066911195332,0.5230731029863087,20,False,0.8
2.0,2,3.0,0.9390698607510384,8,2.0000000000000004,5.75,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0140_U_p5d750000_t_p0d800000_N20.npz,True,20,0.9,140,0.11512315834413753,2.99339523413792e-11,0.7755493636772294,0.4704519930847617,20,True,0.8
2.0000000000000004,2,3.0,0.899913854781424,8,2.0,5.8,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0141_U_p5d800000_t_p0d800000_N20.npz,True,20,0.9,141,0.11894567595590541,4.4356536380186485e-11,0.7698360189610596,0.459010551611701,20,True,0.8
2.0000000000000004,2,3.0,0.7449600034523325,8,2.0,6.0,2.220446049250313e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0142_U_p6d000000_t_p0d800000_N20.npz,True,20,0.9,142,0.1364822025437361,4.840961738410893e-11,0.746861304112408,0.40957607468566914,40,True,0.8
2.0,2,3.0,0.5932942579330138,8,1.9999999999999996,6.2,0.0,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0143_U_p6d200000_t_p0d800000_N20.npz,True,20,0.9,143,0.15927849157415244,1.3802829816973216e-10,0.7244511088658308,0.35311176988769294,40,True,0.8
2.0000000000000004,2,3.0,0.5560164187807697,8,2.0,6.25,0.0,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0144_U_p6d250000_t_p0d800000_N20.npz,True,20,0.9,144,0.16622156382965486,1.2832130691719556e-10,0.7190651228074468,0.33768050761915575,40,True,0.8
2.0,2,3.0,0.3746215909339732,8,2.0,6.5,2.220446049250313e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0145_U_p6d500000_t_p0d800000_N20.npz,True,20,0.9,145,0.21445566375687916,2.0690292403689415e-10,0.6942961585861586,0.2508620081727352,40,True,0.8
2.0,2,3.0,0.20447266672653885,8,2.0,6.75,4.440892098500626e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0146_U_p6d750000_t_p0d800000_N20.npz,True,20,0.9,146,0.3162355281847009,1.6348217862353096e-10,0.6744417638283934,0.1443675001896593,40,True,0.8
2.0,2,3.0,0.05074883420007881,8,1.9999999999999998,7.0,0.0,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0147_U_p7d000000_t_p0d800000_N20.npz,True,20,0.9,147,0.634096011932291,2.6852872785899237e-10,0.6604068314851446,0.01441611732434446,40,True,0.8
3.533949646070574e-17,0,3.0,0.08042999521579075,8,0.0,7.25,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0148_U_p7d250000_t_p0d800000_N20.npz,True,20,0.9,148,0.3841728930408044,3.407621771095937e-11,0.7015418829473327,0.6520246004327619,20,True,0.8
-1.5902773407317583e-16,0,3.0,0.18385245589672428,8,0.0,7.5,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0149_U_p7d500000_t_p0d800000_N20.npz,True,20,0.9,149,0.17768295332705178,3.395457670425426e-11,0.7136800410932389,0.6895972933370397,20,True,0.8
0.0,0,3.0,0.25785313162765267,8,0.0,7.75,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0150_U_p7d750000_t_p0d800000_N20.npz,True,20,0.9,150,0.10722675233913599,3.634266164888314e-11,0.7232067935013132,0.7234408911812931,20,True,0.8
-2.297067269945873e-16,0,3.0,0.2532695461352876,8,0.0,8.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0151_U_p8d000000_t_p0d800000_N20.npz,True,20,0.9,151,0.07375555545651695,3.616969095989015e-11,0.7306756217974065,0.7535484574382062,20,True,0.8
-2.3854160110976374e-16,0,3.0,0.24460092073990136,8,0.0,8.25,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0152_U_p8d250000_t_p0d800000_N20.npz,True,20,0.9,152,0.054694221291239194,2.534260061434345e-11,0.736554079134345,0.7800891564901199,20,True,0.8
-2.2087185287941088e-16,0,3.0,0.23549168343213234,8,0.0,8.5,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0153_U_p8d500000_t_p0d800000_N20.npz,True,20,0.9,153,0.042618354766295774,2.048032028482063e-11,0.7412158118650636,0.8033428911069271,20,True,0.8
-6.184411880623505e-17,0,3.0,0.22630546826728803,8,0.0,8.75,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0154_U_p8d750000_t_p0d800000_N20.npz,True,20,0.9,154,0.03441013042316722,2.690352351935123e-11,0.7449493925616406,0.8236444327757746,20,True,0.8
-5.963540027744093e-17,0,3.0,0.21728747952094318,8,0.0,9.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0155_U_p9d000000_t_p0d800000_N20.npz,True,20,0.9,155,0.028539319015881814,2.446246542113748e-11,0.7479732750835463,0.8413423227697832,20,True,0.8
-4.8591807633470396e-17,0,3.0,0.2085915722867595,8,0.0,9.25,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0156_U_p9d250000_t_p0d800000_N20.npz,True,20,0.9,156,0.024171753635382258,2.7879538111662994e-11,0.7504511581341495,0.856772371491985,20,True,0.8
1.866367156831022e-16,0,3.0,0.20030554164417724,8,0.0,9.5,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0157_U_p9d500000_t_p0d800000_N20.npz,True,20,0.9,157,0.020817622877463988,3.151522695885052e-11,0.7525053200801586,0.8697809616921037,20,True,0.8
1.1043592643970544e-16,0,3.0,0.19247171158662324,8,0.0,9.75,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0158_U_p9d750000_t_p0d800000_N20.npz,True,20,0.9,158,0.018172991729635254,2.5230667462840437e-11,0.7542272663613788,0.8792831577819565,20,True,0.8
-9.93923337957349e-17,0,3.0,0.18510242114619113,8,0.0,10.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0159_U_p10d000000_t_p0d800000_N20.npz,True,20,0.9,159,0.01604098099780827,1.5079594196390626e-11,0.7556858425273546,0.8878774377241576,20,True,0.8
-1.5902773407317583e-16,0,3.0,0.14067715603979014,8,0.0,12.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0160_U_p12d000000_t_p0d800000_N20.npz,True,20,0.9,160,0.007484542447527727,1.596006491206607e-11,0.7622115169660438,0.9246975566096349,20,True,0.8
-2.1590223618962415e-16,0,3.0,0.09536843716635435,8,0.0,16.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0161_U_p16d000000_t_p0d800000_N20.npz,True,20,0.9,161,0.0027358559989792658,2.0441955731087035e-11,0.7663090590323751,0.9540761723659844,20,True,0.8
1.7635237003340462e-16,0,3.0,0.05908726752694271,8,0.0,24.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0162_U_p24d000000_t_p0d800000_N20.npz,True,20,0.9,162,0.0008546135206990063,1.361202822791623e-11,0.7682618067631785,0.9779735353601834,20,True,0.8
8.179160801940684e-18,0,3.0,0.04319927906898513,8,0.0,32.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0163_U_p32d000000_t_p0d800000_N20.npz,True,20,0.9,163,0.00037032008117586236,1.0586143145921528e-11,0.7687920175883528,0.9872541122788443,20,True,0.8
2.0,2,3.0,0.3999999999992099,8,2.0000000000000004,-32.0,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0164_U_neg32d000000_t_p0d900000_N20.npz,False,20,0.9,164,0.3109790203236717,1.2348299380340016e-08,0.3038191495881392,0.2550897886975988,20,True,0.9
2.0000000000000004,2,3.0,0.5283678106920178,8,2.0,-24.0,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0165_U_neg24d000000_t_p0d900000_N20.npz,True,20,0.9,165,0.3087021293714169,7.543646204504383e-09,0.32206743326041865,0.2588495663809569,20,True,0.9
